Longitude,Latitude,Pixel,Scan
99.5733596,-89.8939895,7200,600
99.9375692,-89.8932256,7300,600
100.296563,-89.8924575,7400,600
100.650426,-89.8916854,7500,600
100.99924,-89.8909092,7600,600
101.343087,-89.8901292,7700,600
101.682049,-89.8893453,7800,600
102.016206,-89.8885576,7900,600
102.345637,-89.8877663,8000,600
102.67042,-89.8869714,8100,600
102.990633,-89.886173,8200,600
103.306353,-89.8853711,8300,600
103.617653,-89.8845659,8400,600
103.924609,-89.8837574,8500,600
104.227294,-89.8829457,8600,600
104.525779,-89.8821308,8700,600
104.820136,-89.8813129,8800,600
105.110435,-89.8804919,8900,600
105.396744,-89.8796679,9000,600
105.679132,-89.8788411,9100,600
105.957664,-89.8780115,9200,600
106.232407,-89.8771791,9300,600
106.503425,-89.8763439,9400,600
106.770781,-89.8755061,9500,600
107.034539,-89.8746657,9600,600
107.294758,-89.8738228,9700,600
107.5515,-89.8729773,9800,600
107.804823,-89.8721295,9900,600
108.054786,-89.8712792,10000,600
108.301447,-89.8704266,10100,600
108.54486,-89.8695717,10200,600
108.785081,-89.8687145,10300,600
109.022165,-89.8678551,10400,600
109.256165,-89.8669936,10500,600
109.487132,-89.86613,10600,600
109.715118,-89.8652643,10700,600
109.940174,-89.8643965,10800,600
110.162348,-89.8635268,10900,600
110.38169,-89.8626551,11000,600
110.598246,-89.8617815,11100,600
110.812065,-89.860906,11200,600
111.02319,-89.8600287,11300,600
111.231668,-89.8591496,11400,600
111.437542,-89.8582687,11500,600
111.640856,-89.8573861,11600,600
111.841653,-89.8565018,11700,600
112.039973,-89.8556158,11800,600
112.235858,-89.8547282,11900,600
112.427425,-89.8538479,11999,600
55.7357906,-89.9303073,0,700
56.5759861,-89.9302195,100,700
57.413821,-89.9301168,200,700
58.2489487,-89.9299992,300,700
59.0810295,-89.9298668,400,700
59.9097315,-89.9297197,500,700
60.734731,-89.9295579,600,700
61.5557133,-89.9293817,700,700
62.3723733,-89.929191,800,700
63.1844163,-89.928986,900,700
63.9915582,-89.9287669,1000,700
64.7935261,-89.9285338,1100,700
65.5900587,-89.9282868,1200,700
66.3809067,-89.9280261,1300,700
67.1658328,-89.9277518,1400,700
67.9446125,-89.927464,1500,700
68.7170334,-89.927163,1600,700
69.4828961,-89.9268489,1700,700
70.2420139,-89.9265219,1800,700
70.9942129,-89.9261821,1900,700
71.7393315,-89.9258298,2000,700
72.4772213,-89.9254651,2100,700
73.2077458,-89.9250881,2200,700
73.9307811,-89.9246992,2300,700
74.6462153,-89.9242984,2400,700
75.3539483,-89.923886,2500,700
76.0538915,-89.9234622,2600,700
76.7459676,-89.9230271,2700,700
77.43011,-89.9225809,2800,700
78.1062631,-89.9221239,2900,700
78.7743809,-89.9216561,3000,700
79.4344278,-89.921178,3100,700
80.0863771,-89.9206895,3200,700
80.7302116,-89.9201909,3300,700
81.3659224,-89.9196825,3400,700
81.9935089,-89.9191643,3500,700
82.6129783,-89.9186366,3600,700
83.2243452,-89.9180995,3700,700
83.8276314,-89.9175533,3800,700
84.4228649,-89.9169982,3900,700
85.0100801,-89.9164342,4000,700
85.5893174,-89.9158617,4100,700
86.1606223,-89.9152807,4200,700
86.7240456,-89.9146915,4300,700
87.2796427,-89.9140941,4400,700
87.8274733,-89.9134889,4500,700
88.3676013,-89.9128759,4600,700
88.9000942,-89.9122554,4700,700
89.4250227,-89.9116274,4800,700
89.9424609,-89.9109922,4900,700
90.4524854,-89.9103499,5000,700
90.9551755,-89.9097007,5100,700
91.4506126,-89.9090446,5200,700
91.9388804,-89.9083819,5300,700
92.4200639,-89.9077127,5400,700
92.8942501,-89.9070372,5500,700
93.3615269,-89.9063555,5600,700
93.8219838,-89.9056676,5700,700
94.2757107,-89.9049739,5800,700
94.7227987,-89.9042743,5900,700
95.1633393,-89.903569,6000,700
95.5974244,-89.9028582,6100,700
96.0251462,-89.902142,6200,700
96.4465972,-89.9014204,6300,700
96.8618697,-89.9006937,6400,700
97.2710561,-89.8999618,6500,700
97.6742485,-89.8992251,6600,700
98.0715386,-89.8984834,6700,700
98.4630179,-89.8977371,6800,700
98.8487773,-89.896986,6900,700
99.2289071,-89.8962305,7000,700
99.603497,-89.8954705,7100,700
99.9726361,-89.8947062,7200,700
100.336413,-89.8939376,7300,700
100.694914,-89.8931649,7400,700
101.048226,-89.8923882,7500,700
101.396436,-89.8916075,7600,700
101.739627,-89.8908229,7700,700
102.077884,-89.8900345,7800,700
102.411289,-89.8892424,7900,700
102.739923,-89.8884466,8000,700
103.063868,-89.8876474,8100,700
103.383202,-89.8868446,8200,700
103.698005,-89.8860385,8300,700
104.008353,-89.885229,8400,700
104.314323,-89.8844163,8500,700
104.61599,-89.8836004,8600,700
104.913427,-89.8827814,8700,700
105.206707,-89.8819594,8800,700
105.495901,-89.8811344,8900,700
105.781081,-89.8803064,9000,700
106.062316,-89.8794757,9100,700
106.339673,-89.8786421,9200,700
106.61322,-89.8778058,9300,700
106.883022,-89.8769668,9400,700
107.149144,-89.8761252,9500,700
107.41165,-89.875281,9600,700
107.670602,-89.8744344,9700,700
107.926062,-89.8735852,9800,700
108.178089,-89.8727337,9900,700
108.426744,-89.8718798,10000,700
108.672084,-89.8710236,10100,700
108.914166,-89.8701651,10200,700
109.153047,-89.8693045,10300,700
109.388781,-89.8684416,10400,700
109.621423,-89.8675767,10500,700
109.851025,-89.8667096,10600,700
110.07764,-89.8658405,10700,700
110.301318,-89.8649695,10800,700
110.522109,-89.8640964,10900,700
110.740064,-89.8632215,11000,700
110.955229,-89.8623447,11100,700
111.167653,-89.861466,11200,700
111.377381,-89.8605855,11300,700
111.58446,-89.8597033,11400,700
111.788933,-89.8588193,11500,700
111.990845,-89.8579336,11600,700
112.190238,-89.8570463,11700,700
112.387156,-89.8561573,11800,700
112.581638,-89.8552667,11900,700
112.771817,-89.8543835,11999,700
55.7619397,-89.9313344,0,800
56.6146462,-89.9312461,100,800
57.4649053,-89.9311426,200,800
58.3123548,-89.9310239,300,800
59.1566402,-89.9308903,400,800
59.9974149,-89.9307417,500,800
60.8343415,-89.9305783,600,800
61.6670918,-89.9304002,700,800
62.4953483,-89.9302075,800,800
63.3188043,-89.9300003,900,800
64.1371646,-89.9297787,1000,800
64.9501457,-89.929543,1100,800
65.7574769,-89.9292931,1200,800
66.5588999,-89.9290294,1300,800
67.3541696,-89.9287519,1400,800
68.1430538,-89.9284609,1500,800
68.925334,-89.9281564,1600,800
69.7008052,-89.9278387,1700,800
70.4692757,-89.9275079,1800,800
71.2305675,-89.9271642,1900,800
71.9845159,-89.9268078,2000,800
72.7309695,-89.9264389,2100,800
73.4697903,-89.9260577,2200,800
74.2008531,-89.9256644,2300,800
74.9240453,-89.9252591,2400,800
75.6392669,-89.9248421,2500,800
76.34643,-89.9244136,2600,800
77.0454585,-89.9239737,2700,800
77.7362875,-89.9235226,2800,800
78.4188634,-89.9230607,2900,800
79.0931432,-89.922588,3000,800
79.759094,-89.9221047,3100,800
80.4166927,-89.9216111,3200,800
81.0659259,-89.9211073,3300,800
81.7067886,-89.9205936,3400,800
82.3392847,-89.9200702,3500,800
82.963426,-89.9195372,3600,800
83.5792319,-89.9189948,3700,800
84.1867291,-89.9184432,3800,800
84.7859509,-89.9178826,3900,800
85.376937,-89.9173133,4000,800
85.9597331,-89.9167353,4100,800
86.5343903,-89.9161488,4200,800
87.1009648,-89.9155541,4300,800
87.6595177,-89.9149513,4400,800
88.2101144,-89.9143407,4500,800
88.7528243,-89.9137222,4600,800
89.2877205,-89.9130962,4700,800
89.8148794,-89.9124628,4800,800
90.3343806,-89.9118221,4900,800
90.8463062,-89.9111744,5000,800
91.350741,-89.9105197,5100,800
91.8477719,-89.9098583,5200,800
92.3374876,-89.9091902,5300,800
92.8199786,-89.9085157,5400,800
93.2953368,-89.9078348,5500,800
93.7636554,-89.9071477,5600,800
94.2250285,-89.9064546,5700,800
94.679551,-89.9057556,5800,800
95.1273188,-89.9050508,5900,800
95.5684278,-89.9043403,6000,800
96.0029744,-89.9036243,6100,800
96.4310553,-89.9029029,6200,800
96.8527672,-89.9021763,6300,800
97.2682065,-89.9014445,6400,800
97.6774695,-89.9007076,6500,800
98.0806522,-89.8999659,6600,800
98.4778503,-89.8992193,6700,800
98.8691587,-89.898468,6800,800
99.2546719,-89.8977121,6900,800
99.6344837,-89.8969517,7000,800
100.008687,-89.8961869,7100,800
100.377374,-89.8954179,7200,800
100.740636,-89.8946446,7300,800
101.098564,-89.8938672,7400,800
101.451247,-89.8930858,7500,800
101.798773,-89.8923005,7600,800
102.141229,-89.8915114,7700,800
102.478703,-89.8907185,7800,800
102.811278,-89.8899219,7900,800
103.13904,-89.8891218,8000,800
103.462071,-89.8883181,8100,800
103.780453,-89.887511,8200,800
104.094265,-89.8867006,8300,800
104.403589,-89.8858869,8400,800
104.708501,-89.8850699,8500,800
105.009078,-89.8842499,8600,800
105.305397,-89.8834268,8700,800
105.597531,-89.8826006,8800,800
105.885554,-89.8817716,8900,800
106.169538,-89.8809396,9000,800
106.449553,-89.8801049,9100,800
106.72567,-89.8792674,9200,800
106.997956,-89.8784272,9300,800
107.266479,-89.8775843,9400,800
107.531305,-89.8767389,9500,800
107.792499,-89.875891,9600,800
108.050123,-89.8750406,9700,800
108.304242,-89.8741878,9800,800
108.554916,-89.8733326,9900,800
108.802205,-89.8724751,10000,800
109.046169,-89.8716153,10100,800
109.286865,-89.8707533,10200,800
109.524351,-89.8698891,10300,800
109.758682,-89.8690228,10400,800
109.989913,-89.8681544,10500,800
110.218099,-89.867284,10600,800
110.443291,-89.8664116,10700,800
110.665542,-89.8655371,10800,800
110.884902,-89.8646608,10900,800
111.101421,-89.8637826,11000,800
111.315148,-89.8629026,11100,800
111.526131,-89.8620207,11200,800
111.734416,-89.8611371,11300,800
111.940051,-89.8602517,11400,800
112.143079,-89.8593646,11500,800
112.343546,-89.8584759,11600,800
112.541494,-89.8575855,11700,800
112.736966,-89.8566936,11800,800
112.930005,-89.8558,11900,800
113.118756,-89.8549139,11999,800
55.7886099,-89.932362,0,900
56.6542108,-89.932273,100,900
57.5172727,-89.9321687,200,900
58.3774172,-89.932049,300,900
59.2342738,-89.9319141,400,900
60.0874805,-89.931764,500,900
60.9366852,-89.9315989,600,900
61.7815459,-89.9314189,700,900
62.6217315,-89.931224,800,900
63.4569229,-89.9310145,900,900
64.2868131,-89.9307905,1000,900
65.1111078,-89.930552,1100,900
65.9295261,-89.9302993,1200,900
66.7418005,-89.9300325,1300,900
67.5476774,-89.9297518,1400,900
68.3469174,-89.9294573,1500,900
69.1392952,-89.9291493,1600,900
69.9246,-89.9288278,1700,900
70.7026353,-89.9284932,1800,900
71.4732189,-89.9281455,1900,900
72.2361828,-89.927785,2000,900
72.9913732,-89.9274118,2100,900
73.7386501,-89.9270262,2200,900
74.4778875,-89.9266284,2300,900
75.2089723,-89.9262185,2400,900
75.9318049,-89.9257968,2500,900
76.6462983,-89.9253634,2600,900
77.3523777,-89.9249186,2700,900
78.0499805,-89.9244626,2800,900
78.7390555,-89.9239956,2900,900
79.4195627,-89.9235178,3000,900
80.0914727,-89.9230294,3100,900
80.7547662,-89.9225305,3200,900
81.4094338,-89.9220215,3300,900
82.0554753,-89.9215024,3400,900
82.6928991,-89.9209736,3500,900
83.3217222,-89.9204352,3600,900
83.9419691,-89.9198873,3700,900
84.5536719,-89.9193303,3800,900
85.1568696,-89.9187642,3900,900
85.7516076,-89.9181893,4000,900
86.3379372,-89.9176058,4100,900
86.9159154,-89.9170138,4200,900
87.4856046,-89.9164136,4300,900
88.0470717,-89.9158053,4400,900
88.600388,-89.915189,4500,900
89.1456289,-89.914565,4600,900
89.6828736,-89.9139335,4700,900
90.2122042,-89.9132945,4800,900
90.7337064,-89.9126484,4900,900
91.247468,-89.9119951,5000,900
91.7535794,-89.9113349,5100,900
92.2521333,-89.910668,5200,900
92.743224,-89.9099945,5300,900
93.2269474,-89.9093145,5400,900
93.7034007,-89.9086283,5500,900
94.1726824,-89.9079358,5600,900
94.6348917,-89.9072374,5700,900
95.0901287,-89.906533,5800,900
95.5384939,-89.9058229,5900,900
95.9800881,-89.9051072,6000,900
96.4150124,-89.904386,6100,900
96.843368,-89.9036595,6200,900
97.2652558,-89.9029277,6300,900
97.6807767,-89.9021908,6400,900
98.090031,-89.9014489,6500,900
98.4931188,-89.9007021,6600,900
98.8901395,-89.8999505,6700,900
99.2811919,-89.8991943,6800,900
99.6663741,-89.8984335,6900,900
100.045783,-89.8976682,7000,900
100.419516,-89.8968986,7100,900
100.787668,-89.8961248,7200,900
101.150332,-89.8953467,7300,900
101.507604,-89.8945647,7400,900
101.859575,-89.8937786,7500,900
102.206336,-89.8929887,7600,900
102.547978,-89.892195,7700,900
102.884589,-89.8913976,7800,900
103.216257,-89.8905965,7900,900
103.543068,-89.8897919,8000,900
103.865108,-89.8889839,8100,900
104.182461,-89.8881725,8200,900
104.495209,-89.8873577,8300,900
104.803433,-89.8865397,8400,900
105.107214,-89.8857186,8500,900
105.40663,-89.8848943,8600,900
105.701759,-89.8840671,8700,900
105.992678,-89.8832368,8800,900
106.27946,-89.8824037,8900,900
106.562179,-89.8815678,9000,900
106.840909,-89.880729,9100,900
107.115719,-89.8798876,9200,900
107.38668,-89.8790435,9300,900
107.653861,-89.8781968,9400,900
107.917327,-89.8773476,9500,900
108.177147,-89.8764959,9600,900
108.433383,-89.8756418,9700,900
108.686101,-89.8747853,9800,900
108.935362,-89.8739264,9900,900
109.181228,-89.8730653,10000,900
109.423758,-89.872202,10100,900
109.663012,-89.8713364,10200,900
109.899048,-89.8704688,10300,900
110.131923,-89.869599,10400,900
110.361691,-89.8687272,10500,900
110.588407,-89.8678533,10600,900
110.812126,-89.8669775,10700,900
111.032899,-89.8660998,10800,900
111.250778,-89.8652202,10900,900
111.465813,-89.8643388,11000,900
111.678054,-89.8634555,11100,900
111.88755,-89.8625705,11200,900
112.094346,-89.8616837,11300,900
112.298492,-89.8607952,11400,900
112.500031,-89.8599051,11500,900
112.699009,-89.8590133,11600,900
112.895469,-89.8581199,11700,900
113.089455,-89.8572249,11800,900
113.281008,-89.8563284,11900,900
113.468291,-89.8554394,11999,900
55.8160098,-89.9333894,0,1000
56.6949002,-89.9332999,100,1000
57.5711549,-89.9331947,200,1000
58.4443783,-89.9330739,300,1000
59.314183,-89.9329377,400,1000
60.1801908,-89.9327861,500,1000
61.042034,-89.9326193,600,1000
61.8993557,-89.9324373,700,1000
62.7518109,-89.9322402,800,1000
63.5990673,-89.9320283,900,1000
64.4408054,-89.9318017,1000,1000
65.2767195,-89.9315605,1100,1000
66.1065182,-89.9313048,1200,1000
66.9299244,-89.9310348,1300,1000
67.7466758,-89.9307508,1400,1000
68.5565252,-89.9304528,1500,1000
69.3592406,-89.9301411,1600,1000
70.1546052,-89.9298159,1700,1000
70.9424175,-89.9294772,1800,1000
71.7224913,-89.9291254,1900,1000
72.4946553,-89.9287607,2000,1000
73.2587532,-89.9283831,2100,1000
74.0146437,-89.927993,2200,1000
74.7621996,-89.9275906,2300,1000
75.5013079,-89.927176,2400,1000
76.2318694,-89.9267495,2500,1000
76.9537984,-89.9263112,2600,1000
77.6670221,-89.9258614,2700,1000
78.3714801,-89.9254003,2800,1000
79.0671242,-89.9249282,2900,1000
79.7539177,-89.9244451,3000,1000
80.4318352,-89.9239514,3100,1000
81.1008617,-89.9234472,3200,1000
81.7609922,-89.9229328,3300,1000
82.4122315,-89.9224083,3400,1000
83.0545934,-89.921874,3500,1000
83.6881,-89.92133,3600,1000
84.3127818,-89.9207766,3700,1000
84.9286766,-89.920214,3800,1000
85.5358294,-89.9196423,3900,1000
86.1342916,-89.9190619,4000,1000
86.7241211,-89.9184727,4100,1000
87.305381,-89.9178751,4200,1000
87.8781398,-89.9172692,4300,1000
88.442471,-89.9166553,4400,1000
88.9984522,-89.9160334,4500,1000
89.5461652,-89.9154038,4600,1000
90.0856952,-89.9147666,4700,1000
90.617131,-89.914122,4800,1000
91.1405641,-89.9134703,4900,1000
91.6560887,-89.9128114,5000,1000
92.1638011,-89.9121457,5100,1000
92.6637999,-89.9114733,5200,1000
93.1561851,-89.9107942,5300,1000
93.6410586,-89.9101088,5400,1000
94.1185231,-89.9094171,5500,1000
94.5886824,-89.9087192,5600,1000
95.0516413,-89.9080153,5700,1000
95.5075049,-89.9073056,5800,1000
95.9563789,-89.9065902,5900,1000
96.398369,-89.9058692,6000,1000
96.8335812,-89.9051428,6100,1000
97.2621211,-89.904411,6200,1000
97.6840945,-89.903674,6300,1000
98.0996063,-89.902932,6400,1000
98.5087613,-89.9021849,6500,1000
98.9116637,-89.9014331,6600,1000
99.3084168,-89.9006765,6700,1000
99.6991233,-89.8999153,6800,1000
100.083885,-89.8991495,6900,1000
100.462803,-89.8983794,7000,1000
100.835976,-89.897605,7100,1000
101.203504,-89.8968263,7200,1000
101.565485,-89.8960435,7300,1000
101.922014,-89.8952567,7400,1000
102.273188,-89.894466,7500,1000
102.6191,-89.8936715,7600,1000
102.959843,-89.8928732,7700,1000
103.295508,-89.8920712,7800,1000
103.626187,-89.8912657,7900,1000
103.951967,-89.8904566,8000,1000
104.272936,-89.8896442,8100,1000
104.589181,-89.8888284,8200,1000
104.900786,-89.8880093,8300,1000
105.207835,-89.887187,8400,1000
105.510409,-89.8863617,8500,1000
105.80859,-89.8855332,8600,1000
106.102457,-89.8847018,8700,1000
106.392087,-89.8838675,8800,1000
106.677557,-89.8830303,8900,1000
106.958942,-89.8821904,9000,1000
107.236317,-89.8813477,9100,1000
107.509753,-89.8805023,9200,1000
107.779323,-89.8796543,9300,1000
108.045094,-89.8788038,9400,1000
108.307138,-89.8779508,9500,1000
108.565519,-89.8770953,9600,1000
108.820306,-89.8762374,9700,1000
109.071561,-89.8753772,9800,1000
109.319349,-89.8745147,9900,1000
109.563733,-89.87365,10000,1000
109.804772,-89.8727831,10100,1000
110.042527,-89.871914,10200,1000
110.277057,-89.8710429,10300,1000
110.508419,-89.8701696,10400,1000
110.73667,-89.8692944,10500,1000
110.961865,-89.8684172,10600,1000
111.184058,-89.8675381,10700,1000
111.403303,-89.866657,10800,1000
111.61965,-89.8657741,10900,1000
111.833153,-89.8648895,11000,1000
112.043859,-89.864003,11100,1000
112.25182,-89.8631148,11200,1000
112.457081,-89.8622249,11300,1000
112.659692,-89.8613333,11400,1000
112.859697,-89.8604401,11500,1000
113.057142,-89.8595453,11600,1000
113.252071,-89.8586489,11700,1000
113.444528,-89.8577509,11800,1000
113.634555,-89.8568515,11900,1000
113.82033,-89.8559596,11999,1000
55.8440028,-89.9344167,0,1100
56.7365949,-89.9343265,100,1100
57.6264495,-89.9342205,200,1100
58.5131525,-89.9340986,300,1100
59.3962986,-89.9339611,400,1100
60.2754924,-89.9338079,500,1100
61.1503496,-89.9336393,600,1100
62.0204977,-89.9334552,700,1100
62.885577,-89.933256,800,1100
63.7452411,-89.9330416,900,1100
64.5991576,-89.9328123,1000,1100
65.4470089,-89.9325682,1100,1100
66.2884923,-89.9323095,1200,1100
67.1233209,-89.9320363,1300,1100
67.9512233,-89.9317489,1400,1100
68.7719444,-89.9314473,1500,1100
69.585245,-89.9311318,1600,1100
70.3909024,-89.9308027,1700,1100
71.1887101,-89.93046,1800,1100
71.9784777,-89.930104,1900,1100
72.7600309,-89.9297348,2000,1100
73.5332111,-89.9293528,2100,1100
74.2978753,-89.9289581,2200,1100
75.053896,-89.928551,2300,1100
75.8011602,-89.9281315,2400,1100
76.5395697,-89.9277001,2500,1100
77.2690403,-89.9272568,2600,1100
77.9895013,-89.9268019,2700,1100
78.7008953,-89.9263356,2800,1100
79.4031774,-89.9258582,2900,1100
80.0963147,-89.9253698,3000,1100
80.7802861,-89.9248707,3100,1100
81.4550813,-89.924361,3200,1100
82.1207004,-89.9238411,3300,1100
82.7771537,-89.9233111,3400,1100
83.4244604,-89.9227712,3500,1100
84.062649,-89.9222216,3600,1100
84.6917557,-89.9216626,3700,1100
85.3118249,-89.9210943,3800,1100
85.922908,-89.9205169,3900,1100
86.525063,-89.9199307,4000,1100
87.1183543,-89.9193359,4100,1100
87.7028519,-89.9187325,4200,1100
88.2786311,-89.9181209,4300,1100
88.8457719,-89.9175013,4400,1100
89.4043588,-89.9168737,4500,1100
89.9544803,-89.9162383,4600,1100
90.4962284,-89.9155955,4700,1100
91.0296983,-89.9149452,4800,1100
91.554988,-89.9142878,4900,1100
92.0721982,-89.9136233,5000,1100
92.5814316,-89.912952,5100,1100
93.0827929,-89.912274,5200,1100
93.5763884,-89.9115894,5300,1100
94.0623256,-89.9108984,5400,1100
94.5407133,-89.9102011,5500,1100
95.0116611,-89.9094978,5600,1100
95.4752791,-89.9087885,5700,1100
95.931678,-89.9080733,5800,1100
96.3809686,-89.9073525,5900,1100
96.8232619,-89.9066262,6000,1100
97.2586687,-89.9058945,6100,1100
97.6872996,-89.9051574,6200,1100
98.1092648,-89.9044152,6300,1100
98.5246741,-89.903668,6400,1100
98.9336364,-89.9029158,6500,1100
99.3362601,-89.9021589,6600,1100
99.7326527,-89.9013972,6700,1100
100.122921,-89.900631,6800,1100
100.50717,-89.8998603,6900,1100
100.885505,-89.8990853,7000,1100
101.258029,-89.8983059,7100,1100
101.624844,-89.8975225,7200,1100
101.986051,-89.8967349,7300,1100
102.34175,-89.8959434,7400,1100
102.692039,-89.895148,7500,1100
103.037015,-89.8943488,7600,1100
103.376774,-89.8935459,7700,1100
103.71141,-89.8927393,7800,1100
104.041015,-89.8919293,7900,1100
104.365682,-89.8911158,8000,1100
104.6855,-89.8902989,8100,1100
105.000557,-89.8894788,8200,1100
